-999;MyLake model input data for Hakkloa from Hakkloa (NVE), Bjørnholt (met) and Blindern (met) stations, Last modified 2015-10-20;;;;;;;;;;;;;;;;
Year;Month;Day;Global_rad (MJ/m2);Cloud_cov (-);Air_temp (deg C);Relat_hum (%);Air_press (hPa);Wind_speed (m/s);Precipitation (mm/day);Inflow (m3/day);Inflow_T (deg C);Inflow_C;Inflow_S (kg/m3);Inflow_TP (mg/m3);Inflow_DOP (mg/m3);Inflow_Chla (mg/m3);Inflow_DOC (mg/m3)
2015;2;18;NaN;0.46;1.77125;97.1502082708;1004.8;1.96875;3.0;19470.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2015;2;19;NaN;0.91;2.7175;99.8193750417;994.7;3.35;0.0;0.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2015;2;20;NaN;0.41;1.31791666667;94.2943750625;984.8;2.57708333333;0.0;0.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2015;2;21;NaN;0.78;-1.953125;95.9231251667;979.2;1.3375;0.0;0.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2015;2;22;NaN;0.41;-3.88229166667;76.7556252083;981.3;1.26041666667;0.0;0.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2015;2;23;NaN;0.96;-0.566875;97.510208;973.8;2.76666666667;15.3;99297.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2015;2;24;NaN;0.96;0.274791666667;98.7920835625;979.1;2.3125;19.7;127853.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2015;2;25;NaN;0.87;1.339375;98.7400002292;993.2;2.48125;18.2;118118.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2015;2;26;NaN;1.0;0.211875;98.9660415833;1000.0;3.16666666667;0.0;0.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2015;2;27;NaN;0.83;0.382916666667;98.2616664375;996.7;1.22916666667;12.5;81125.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2015;2;28;NaN;0.96;-0.885;99.3410418542;994.0;2.77083333333;2.7;17523.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2015;3;1;NaN;1.0;0.0925;99.62604125;975.9;2.59791666667;11.2;72688.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2015;3;2;NaN;0.96;1.05770833333;97.9302083958;976.0;1.9625;23.9;155111.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2015;3;3;NaN;0.75;-0.320416666667;95.45041675;986.9;0.647916666667;0.2;1298.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2015;3;4;NaN;0.12;-4.85979166667;87.9912495208;998.9;1.19583333333;1.3;8437.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2015;3;5;NaN;0.62;-3.12416666667;88.6395830833;1010.9;1.48333333333;0.0;0.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2015;3;6;NaN;0.91;2.056875;82.5029163333;1007.6;1.7;0.0;0.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2015;3;7;NaN;0.91;3.305;96.9204167708;995.8;4.5;0.2;1298.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2015;3;8;NaN;0.96;3.56104166667;97.2610418125;994.1;2.84583333333;0.0;0.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2015;3;9;NaN;0.58;2.27979166667;68.053333625;1005.8;1.81458333333;0.0;0.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2015;3;10;NaN;0.46;4.4675;76.0362505;994.7;4.30833333333;5.8;37642.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2015;3;11;NaN;0.03;2.52020833333;62.1922916458;1015.5;2.21041666667;0.8;5192.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2015;3;12;NaN;0.37;1.05583333333;82.07812475;1021.8;0.708333333333;0.0;0.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2015;3;13;NaN;0.08;-1.80375;79.9268749792;1026.3;0.389583333333;0.0;0.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2015;3;14;NaN;0.08;-2.08791666667;73.69520825;1030.5;0.647916666667;0.0;0.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2015;3;15;NaN;0.58;-1.369375;76.5341664583;1032.6;0.404166666667;0.1;649.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2015;3;16;NaN;0.96;1.50229166667;84.8152081458;1030.9;0.489583333333;0.0;0.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2015;3;17;NaN;0.91;1.775625;88.512917;1027.0;0.595833333333;0.0;0.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2015;3;18;NaN;1.0;0.550416666667;97.3989580208;1022.2;0.122916666667;0.3;1947.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2015;3;19;NaN;1.0;0.852916666667;90.1310414792;1016.4;0.7875;1.9;12331.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2015;3;20;NaN;1.0;1.96791666667;94.588958125;1005.2;0.866666666667;0.9;5841.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2015;3;21;NaN;0.12;-2.145625;59.1397918333;1013.8;2.17708333333;1.9;12331.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2015;3;22;NaN;1.0;-1.87604166667;83.1052080833;1007.1;2.62083333333;0.4;2596.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2015;3;23;NaN;0.66;2.653125;88.0852080625;989.2;3.32708333333;1.5;9735.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2015;3;24;NaN;0.53;3.006875;59.6383334167;994.7;1.41875;0.3;1947.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2015;3;25;NaN;0.91;-1.35291666667;83.5925000625;1006.7;1.4;0.9;5841.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2015;3;26;NaN;1.0;-2.43104166667;96.3064579583;997.2;1.1625;13.1;85019.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2015;3;27;NaN;1.0;0.431666666667;96.9250000208;997.0;0.672916666667;26.5;171985.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2015;3;28;NaN;0.71;-1.15770833333;90.0512502917;996.5;1.65833333333;0.2;1298.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2015;3;29;NaN;0.96;1.66020833333;96.3327077292;974.6;0.529166666667;12.3;79827.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2015;3;30;NaN;0.75;0.938125;94.4791668125;972.4;1.16666666667;11.2;72688.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2015;3;31;NaN;0.78;-0.794166666667;77.189583375;971.8;0.810416666667;1.7;11033.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2015;4;1;NaN;0.58;0.198958333333;68.785208;980.6;1.8875;0.1;649.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2015;4;2;NaN;0.37;1.53520833333;57.6556252083;992.4;3.55;0.0;0.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2015;4;3;NaN;0.37;0.0575;63.3704169375;1002.6;1.97708333333;0.1;649.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2015;4;4;NaN;0.28;-1.378125;68.425624875;1008.4;1.23958333333;0.3;1947.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2015;4;5;NaN;0.87;-1.31520833333;67.3322920417;1010.6;0.383333333333;0.0;0.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2015;4;6;NaN;0.87;2.79520833333;70.6754172292;1014.4;1.58541666667;0.3;1947.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2015;4;7;NaN;0.87;7.23375;62.2220833125;1009.1;1.99166666667;0.2;1298.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2015;4;8;NaN;0.75;6.01770833333;46.464374875;1015.7;2.27708333333;0.5;3245.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2015;4;9;NaN;0.66;4.75770833333;65.6833334167;1008.6;1.9375;0.1;649.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2015;4;10;NaN;0.71;5.74395833333;77.5006250417;1003.5;1.97916666667;0.0;0.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2015;4;11;NaN;1.0;3.05916666667;100.0;997.4;1.11666666667;0.0;0.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2015;4;12;NaN;0.58;4.20604166667;67.7008333333;994.9;3.05;2.8;18172.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2015;4;13;NaN;0.37;2.31270833333;57.5308331667;1002.0;3.0;0.5;3245.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2015;4;14;NaN;0.78;0.815416666667;85.1795833542;998.3;1.85;0.2;1298.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2015;4;15;NaN;0.66;2.56104166667;78.0010411875;989.6;1.5125;3.2;20768.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2015;4;16;NaN;0.5;3.24666666667;60.4739583542;993.7;3.20625;0.9;5841.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2015;4;17;NaN;0.41;4.591875;62.6408338125;1007.0;3.09791666667;0.3;1947.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2015;4;18;NaN;0.62;3.56958333333;71.2114586875;1012.6;1.42916666667;0.1;649.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2015;4;19;NaN;0.46;6.72645833333;62.4885416667;1014.4;2.39583333333;0.3;1947.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2015;4;20;NaN;0.5;10.132083375;44.6868748333;1013.8;0.99375;0.2;1298.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2015;4;21;NaN;0.08;5.89208333333;59.4897919792;1012.5;0.647916666667;0.0;0.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2015;4;22;NaN;0.62;6.65708333333;63.4968749375;1007.7;1.79375;0.1;649.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2015;4;23;NaN;0.28;6.50645833333;48.5916662083;994.4;2.89375;0.1;649.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2015;4;24;NaN;0.87;2.34416666667;75.6341666042;992.2;1.04166666667;0.0;0.0;2.34416666667;0.5;0.01;44.0;7.0;0.1;3000.0
2015;4;25;NaN;1.0;4.68166666667;98.3725000625;986.1;2.275;0.2;1298.0;4.68166666667;0.5;0.01;44.0;7.0;0.1;3000.0
2015;4;26;NaN;0.28;3.31395833333;73.0245839167;988.6;2.19791666667;5.1;33099.0;3.31395833333;0.5;0.01;44.0;7.0;0.1;3000.0
2015;4;27;NaN;0.33;1.69;73.9772922292;991.3;1.08125;0.3;1947.0;1.69;0.5;0.01;44.0;7.0;0.1;3000.0
2015;4;28;NaN;0.46;1.57979166667;76.657917;996.2;0.779166666667;0.0;0.0;1.57979166667;0.5;0.01;44.0;7.0;0.1;3000.0
2015;4;29;NaN;0.66;1.116875;82.7277087292;997.8;0.86875;0.4;2596.0;1.116875;0.5;0.01;44.0;7.0;0.1;3000.0
2015;4;30;NaN;0.71;2.65979166667;88.1018747083;995.8;0.791666666667;9.5;61655.0;2.65979166667;0.5;0.01;44.0;7.0;0.1;3000.0
2015;5;1;NaN;0.5;3.27416666667;87.6143751042;995.3;1.05416666667;3.0;19470.0;3.27416666667;0.5;0.01;44.0;7.0;0.1;3000.0
2015;5;2;NaN;0.71;3.33875;75.0077082292;997.6;2.06041666667;2.0;12980.0;3.33875;0.5;0.01;44.0;7.0;0.1;3000.0
2015;5;3;NaN;0.78;3.45708333333;67.1745835625;1000.7;0.547916666667;0.0;0.0;3.45708333333;0.5;0.01;44.0;7.0;0.1;3000.0
2015;5;4;NaN;1.0;3.13270833333;93.7479166875;993.9;0.660416666667;0.1;649.0;3.13270833333;0.5;0.01;44.0;7.0;0.1;3000.0
2015;5;5;NaN;1.0;5.26145833333;99.8577083125;992.3;0.6375;9.2;59708.0;5.26145833333;0.5;0.01;44.0;7.0;0.1;3000.0
2015;5;6;NaN;0.87;8.35041666667;92.1995829167;989.7;2.61666666667;28.4;184316.0;8.35041666667;0.5;0.01;44.0;7.0;0.1;3000.0
2015;5;7;NaN;0.91;6.08395833333;93.34500025;990.3;1.40833333333;6.7;43483.0;6.08395833333;0.5;0.01;44.0;7.0;0.1;3000.0
2015;5;8;NaN;0.28;5.461875;59.3847917917;998.0;2.57708333333;6.1;39589.0;5.461875;0.5;0.01;44.0;7.0;0.1;3000.0
2015;5;9;NaN;0.71;4.15625;65.229375;1002.7;1.24583333333;0.2;1298.0;4.15625;0.5;0.01;44.0;7.0;0.1;3000.0
2015;5;10;NaN;0.58;5.45666666667;74.0425002292;1003.4;1.87708333333;12.0;77880.0;5.45666666667;0.5;0.01;44.0;7.0;0.1;3000.0
2015;5;11;NaN;1.0;5.560625;95.8943745;1003.0;2.22083333333;1.0;6490.0;5.560625;0.5;0.01;44.0;7.0;0.1;3000.0
2015;5;12;NaN;1.0;6.72979166667;96.7789583125;992.8;2.05416666667;8.8;57112.0;6.72979166667;0.5;0.01;44.0;7.0;0.1;3000.0
2015;5;13;NaN;0.66;7.10479166667;72.2039584792;991.8;2.13125;6.3;40887.0;7.10479166667;0.5;0.01;44.0;7.0;0.1;3000.0
2015;5;14;NaN;0.37;5.89166666667;58.5564580833;999.0;2.23333333333;0.7;4543.0;5.89166666667;0.5;0.01;44.0;7.0;0.1;3000.0
2015;5;15;NaN;0.25;6.32;53.9379169375;1001.9;1.81666666667;0.4;2596.0;6.32;0.5;0.01;44.0;7.0;0.1;3000.0
2015;5;16;NaN;0.96;5.261875;92.9781249375;996.9;1.48125;0.3;1947.0;5.261875;0.5;0.01;44.0;7.0;0.1;3000.0
2015;5;17;NaN;0.91;3.57;91.6852082292;995.4;4.07083333333;12.7;82423.0;3.57;0.5;0.01;44.0;7.0;0.1;3000.0
2015;5;18;NaN;0.58;5.58125;77.2283333542;995.6;0.785416666667;0.6;3894.0;5.58125;0.5;0.01;44.0;7.0;0.1;3000.0
2015;5;19;NaN;0.87;4.96354166667;92.7604163542;988.1;1.27708333333;1.6;10384.0;4.96354166667;0.5;0.01;44.0;7.0;0.1;3000.0
2015;5;20;NaN;0.66;6.57145833333;85.1739587292;996.0;2.03333333333;15.2;98648.0;6.57145833333;0.5;0.01;44.0;7.0;0.1;3000.0
2015;5;21;NaN;0.83;6.68916666667;81.181249625;1003.7;1.7875;0.5;3245.0;6.68916666667;0.5;0.01;44.0;7.0;0.1;3000.0
2015;5;22;NaN;0.91;7.39104166667;89.1102082083;999.1;2.69375;1.0;6490.0;7.39104166667;0.5;0.01;44.0;7.0;0.1;3000.0
2015;5;23;NaN;0.46;8.61020833333;53.3041665417;999.7;2.81875;0.2;1298.0;8.61020833333;0.5;0.01;44.0;7.0;0.1;3000.0
2015;5;24;NaN;0.87;5.458125;80.5337495833;1000.0;1.90416666667;0.0;0.0;5.458125;0.5;0.01;44.0;7.0;0.1;3000.0
2015;5;25;NaN;0.87;7.82104166667;82.4241670208;994.7;1.39166666667;12.9;83721.0;7.82104166667;0.5;0.01;44.0;7.0;0.1;3000.0
2015;5;26;NaN;0.83;7.25770833333;84.4066663542;996.6;1.76041666667;1.9;12331.0;7.25770833333;0.5;0.01;44.0;7.0;0.1;3000.0
2015;5;27;NaN;0.58;8.1275;66.4393749792;998.1;1.53125;0.0;0.0;8.1275;0.5;0.01;44.0;7.0;0.1;3000.0
2015;5;28;NaN;0.96;5.36354166667;93.6820831042;990.4;1.01458333333;0.0;0.0;5.36354166667;0.5;0.01;44.0;7.0;0.1;3000.0
2015;5;29;NaN;0.5;7.36020833333;77.0514580833;988.8;2.63125;13.9;90211.0;7.36020833333;0.5;0.01;44.0;7.0;0.1;3000.0
2015;5;30;NaN;0.96;5.28166666667;95.7422912917;988.2;1.09166666667;14.2;92158.0;5.28166666667;0.5;0.01;44.0;7.0;0.1;3000.0
2015;5;31;NaN;0.75;8.438125;75.010624875;987.0;2.15833333333;9.4;61006.0;8.438125;0.5;0.01;44.0;7.0;0.1;3000.0
2015;6;1;NaN;0.53;8.52666666667;66.3702082083;988.1;4.11458333333;10.0;64900.0;8.52666666667;0.5;0.01;44.0;7.0;0.1;3000.0
2015;6;2;NaN;0.91;5.97354166667;90.9237501042;986.6;2.36875;0.1;649.0;5.97354166667;0.5;0.01;44.0;7.0;0.1;3000.0
2015;6;3;NaN;0.58;9.6625;64.8156247292;988.2;4.03958333333;16.8;109032.0;9.6625;0.5;0.01;44.0;7.0;0.1;3000.0
2015;6;4;NaN;0.28;9.97604166667;53.7191665833;1008.3;2.68958333333;0.4;2596.0;9.97604166667;0.5;0.01;44.0;7.0;0.1;3000.0
2015;6;5;NaN;0.58;10.6708333333;57.4741661458;1010.5;1.96041666667;0.6;3894.0;10.6708333333;0.5;0.01;44.0;7.0;0.1;3000.0
2015;6;6;NaN;0.78;10.3827083333;80.2239581875;999.2;2.2;6.4;41536.0;10.3827083333;0.5;0.01;44.0;7.0;0.1;3000.0
2015;6;7;NaN;0.66;9.89166666667;72.44875;1002.3;3.50416666667;13.2;85668.0;9.89166666667;0.5;0.01;44.0;7.0;0.1;3000.0
2015;6;8;NaN;0.62;9.61916666667;61.581458375;1013.1;1.12916666667;2.3;14927.0;9.61916666667;0.5;0.01;44.0;7.0;0.1;3000.0
2015;6;9;NaN;0.62;10.2960416458;66.9795830208;1016.2;1.53125;0.3;1947.0;10.2960416458;0.5;0.01;44.0;7.0;0.1;3000.0
2015;6;10;NaN;0.75;11.5320833542;61.3545838958;1009.6;1.86041666667;0.1;649.0;11.5320833542;0.5;0.01;44.0;7.0;0.1;3000.0
2015;6;11;NaN;0.62;13.825625;51.5891671875;1004.9;2.32916666667;0.5;3245.0;13.825625;0.5;0.01;44.0;7.0;0.1;3000.0
2015;6;12;NaN;0.5;14.5324999792;52.3233336875;999.4;1.75208333333;0.3;1947.0;14.5324999792;0.5;0.01;44.0;7.0;0.1;3000.0
2015;6;13;NaN;0.78;12.073333375;63.7616665833;993.5;1.37916666667;0.1;649.0;12.073333375;0.5;0.01;44.0;7.0;0.1;3000.0
2015;6;14;NaN;0.71;10.635;66.6779169167;989.9;2.14375;0.2;1298.0;10.635;0.5;0.01;44.0;7.0;0.1;3000.0
2015;6;15;NaN;0.21;9.60041666667;52.6349998333;999.5;2.00833333333;1.5;9735.0;9.60041666667;0.5;0.01;44.0;7.0;0.1;3000.0
2015;6;16;NaN;0.16;10.833958375;49.1400002917;1005.9;1.81041666667;0.4;2596.0;10.833958375;0.5;0.01;44.0;7.0;0.1;3000.0
2015;6;17;NaN;0.96;7.91166666667;89.5627083333;998.3;0.870833333333;0.1;649.0;7.91166666667;0.5;0.01;44.0;7.0;0.1;3000.0
2015;6;18;NaN;1.0;9.81666666667;88.9122917292;991.8;1.22708333333;6.9;44781.0;9.81666666667;0.5;0.01;44.0;7.0;0.1;3000.0
2015;6;19;NaN;0.66;11.4720833125;69.7064586458;997.1;1.08125;1.6;10384.0;11.4720833125;0.5;0.01;44.0;7.0;0.1;3000.0
2015;6;20;NaN;0.66;13.9672918542;59.8495835208;1000.8;1.11666666667;0.5;3245.0;13.9672918542;0.5;0.01;44.0;7.0;0.1;3000.0
2015;6;21;NaN;0.87;13.842916625;70.2393752708;999.5;1.10833333333;0.1;649.0;13.842916625;0.5;0.01;44.0;7.0;0.1;3000.0
2015;6;22;NaN;0.78;11.2912500208;87.5327082708;995.5;0.839583333333;1.6;10384.0;11.2912500208;0.5;0.01;44.0;7.0;0.1;3000.0
2015;6;23;NaN;0.83;13.2235416875;82.1152090417;993.7;0.6375;7.0;45430.0;13.2235416875;0.5;0.01;44.0;7.0;0.1;3000.0
2015;6;24;NaN;0.66;12.2220833333;90.6118749583;994.0;0.777083333333;9.3;60357.0;12.2220833333;0.5;0.01;44.0;7.0;0.1;3000.0
2015;6;25;NaN;0.66;10.4929166667;77.7420831042;1000.4;1.78125;19.8;128502.0;10.4929166667;0.5;0.01;44.0;7.0;0.1;3000.0
2015;6;26;NaN;0.58;12.5479166458;66.8820836875;1003.0;1.49375;0.0;0.0;12.5479166458;0.5;0.01;44.0;7.0;0.1;3000.0
2015;6;27;NaN;0.28;13.6708334375;73.4012497708;1000.0;1.82916666667;0.3;1947.0;13.6708334375;0.5;0.01;44.0;7.0;0.1;3000.0
2015;6;28;NaN;1.0;12.4972916667;92.6262508333;1002.3;1.82083333333;0.2;1298.0;12.4972916667;0.5;0.01;44.0;7.0;0.1;3000.0
2015;6;29;NaN;0.66;14.4956250625;85.8883337083;1000.9;1.96666666667;0.7;4543.0;14.4956250625;0.5;0.01;44.0;7.0;0.1;3000.0
2015;6;30;NaN;0.71;15.5491667292;68.134999875;1007.0;1.5;3.2;20768.0;15.5491667292;0.5;0.01;44.0;7.0;0.1;3000.0
2015;7;1;NaN;0.16;18.89041675;64.2222915833;1011.7;1.8125;0.1;649.0;18.89041675;0.5;0.01;44.0;7.0;0.1;3000.0
2015;7;2;NaN;0.12;17.365208375;67.3097915625;1015.1;2.27708333333;0.0;0.0;17.365208375;0.5;0.01;44.0;7.0;0.1;3000.0
2015;7;3;NaN;0.41;17.6302083333;75.8516660208;1012.3;1.87916666667;0.0;0.0;17.6302083333;0.5;0.01;44.0;7.0;0.1;3000.0
2015;7;4;NaN;0.71;18.6806249583;75.9602079792;1008.8;1.17291666667;0.0;0.0;18.6806249583;0.5;0.01;44.0;7.0;0.1;3000.0
2015;7;5;NaN;0.75;19.1016666875;72.5047919375;1004.0;1.16458333333;0.0;0.0;19.1016666875;0.5;0.01;44.0;7.0;0.1;3000.0
2015;7;6;NaN;0.96;14.6260416875;92.416875375;991.6;2.25833333333;15.8;102542.0;14.6260416875;0.5;0.01;44.0;7.0;0.1;3000.0
2015;7;7;NaN;0.71;15.2845833542;68.492916625;989.3;2.6625;10.5;68145.0;15.2845833542;0.5;0.01;44.0;7.0;0.1;3000.0
2015;7;8;NaN;1.0;11.3327083333;97.2904162917;981.9;1.29791666667;3.1;20119.0;11.3327083333;0.5;0.01;44.0;7.0;0.1;3000.0
2015;7;9;NaN;0.83;11.5285416667;69.5127084375;989.0;3.67291666667;19.1;123959.0;11.5285416667;0.5;0.01;44.0;7.0;0.1;3000.0
2015;7;10;NaN;0.53;12.7727082917;58.6914582292;999.6;4.81666666667;0.0;0.0;12.7727082917;0.5;0.01;44.0;7.0;0.1;3000.0
2015;7;11;NaN;0.58;13.5447915417;66.9933335;1003.3;1.39375;0.0;0.0;13.5447915417;0.5;0.01;44.0;7.0;0.1;3000.0
2015;7;12;NaN;0.75;14.7762499792;79.3245831667;998.6;1.35833333333;0.1;649.0;14.7762499792;0.5;0.01;44.0;7.0;0.1;3000.0
2015;7;13;NaN;0.87;14.5172916042;89.0062500417;996.2;1.22083333333;0.1;649.0;14.5172916042;0.5;0.01;44.0;7.0;0.1;3000.0
2015;7;14;NaN;0.71;14.5181249583;83.2400000417;996.4;0.897916666667;1.8;11682.0;14.5181249583;0.5;0.01;44.0;7.0;0.1;3000.0
2015;7;15;NaN;0.75;13.1014582917;91.1114579167;999.0;1.10833333333;0.2;1298.0;13.1014582917;0.5;0.01;44.0;7.0;0.1;3000.0
2015;7;16;NaN;0.46;11.9458333333;76.4314580625;1002.5;3.92083333333;14.8;96052.0;11.9458333333;0.5;0.01;44.0;7.0;0.1;3000.0
2015;7;17;NaN;0.5;11.9347918125;68.4600000417;1003.7;1.29166666667;0.0;0.0;11.9347918125;0.5;0.01;44.0;7.0;0.1;3000.0
2015;7;18;NaN;0.96;12.2254166667;88.0383333958;991.1;1.93333333333;7.5;48675.0;12.2254166667;0.5;0.01;44.0;7.0;0.1;3000.0
2015;7;19;NaN;0.58;14.0281250833;75.4068747917;990.9;2.27708333333;1.5;9735.0;14.0281250833;0.5;0.01;44.0;7.0;0.1;3000.0
2015;7;20;NaN;0.41;14.02625;82.7393747708;992.9;0.975;0.2;1298.0;14.02625;0.5;0.01;44.0;7.0;0.1;3000.0
2015;7;21;NaN;0.91;11.5814583333;95.8291666875;992.7;1.72916666667;7.3;47377.0;11.5814583333;0.5;0.01;44.0;7.0;0.1;3000.0
2015;7;22;NaN;0.58;15.0291665833;69.2516660208;992.6;2.00208333333;2.2;14278.0;15.0291665833;0.5;0.01;44.0;7.0;0.1;3000.0
2015;7;23;NaN;0.37;14.1768749583;61.23208325;992.7;2.03333333333;0.1;649.0;14.1768749583;0.5;0.01;44.0;7.0;0.1;3000.0
2015;7;24;NaN;0.46;12.043125;72.5462502292;997.7;1.92083333333;0.1;649.0;12.043125;0.5;0.01;44.0;7.0;0.1;3000.0
2015;7;25;NaN;0.91;10.3964583333;86.3870825625;996.3;0.770833333333;0.8;5192.0;10.3964583333;0.5;0.01;44.0;7.0;0.1;3000.0
2015;7;26;NaN;1.0;10.178125;95.5500000208;985.3;2.96041666667;12.5;81125.0;10.178125;0.5;0.01;44.0;7.0;0.1;3000.0
2015;7;27;NaN;0.66;12.4939583542;83.610208375;987.2;1.48125;11.8;76582.0;12.4939583542;0.5;0.01;44.0;7.0;0.1;3000.0
2015;7;28;NaN;0.96;12.27;90.961666375;988.6;0.702083333333;1.8;11682.0;12.27;0.5;0.01;44.0;7.0;0.1;3000.0
2015;7;29;NaN;1.0;12.10125;96.80479175;986.1;1.27083333333;3.9;25311.0;12.10125;0.5;0.01;44.0;7.0;0.1;3000.0
2015;7;30;NaN;0.71;13.577916625;85.3558336875;988.5;1.30625;10.5;68145.0;13.577916625;0.5;0.01;44.0;7.0;0.1;3000.0
2015;7;31;NaN;0.62;11.903125;78.9702081875;996.6;1.3125;0.9;5841.0;11.903125;0.5;0.01;44.0;7.0;0.1;3000.0
2015;8;1;NaN;0.53;11.8345833542;79.1733337708;1001.9;1.49166666667;1.3;8437.0;11.8345833542;0.5;0.01;44.0;7.0;0.1;3000.0
2015;8;2;NaN;0.5;11.9664583125;78.553333125;1003.3;1.92708333333;6.6;42834.0;11.9664583125;0.5;0.01;44.0;7.0;0.1;3000.0
2015;8;3;NaN;0.62;11.3406250208;77.8320837083;1008.7;0.85625;0.4;2596.0;11.3406250208;0.5;0.01;44.0;7.0;0.1;3000.0
2015;8;4;NaN;1.0;12.5516666667;92.295208125;1004.0;0.427083333333;0.0;0.0;12.5516666667;0.5;0.01;44.0;7.0;0.1;3000.0
2015;8;5;NaN;0.91;14.8543749792;96.5622918125;1001.5;1.36458333333;45.7;296593.0;14.8543749792;0.5;0.01;44.0;7.0;0.1;3000.0
2015;8;6;NaN;0.96;14.1329166667;91.8764584792;1005.2;1.40416666667;1.0;6490.0;14.1329166667;0.5;0.01;44.0;7.0;0.1;3000.0
2015;8;7;NaN;1.0;14.108541625;96.9922919375;1003.6;1.05625;1.3;8437.0;14.108541625;0.5;0.01;44.0;7.0;0.1;3000.0
2015;8;8;NaN;0.46;15.8558332292;75.5956247917;1004.2;1.37916666667;0.3;1947.0;15.8558332292;0.5;0.01;44.0;7.0;0.1;3000.0
2015;8;9;NaN;0.78;12.7895833125;79.7733337083;1007.0;1.3375;0.0;0.0;12.7895833125;0.5;0.01;44.0;7.0;0.1;3000.0
2015;8;10;NaN;0.91;13.7572917292;86.0627086042;1007.0;1.67291666667;0.0;0.0;13.7572917292;0.5;0.01;44.0;7.0;0.1;3000.0
2015;8;11;NaN;0.91;13.80375;94.7970833542;1004.9;1.2;0.4;2596.0;13.80375;0.5;0.01;44.0;7.0;0.1;3000.0
