UTM33 X260151 Y6671132 fsw from 20100101 06:00 to 20150630 06:00
20110113/0600;0.01
20110114/0600;0.02
20110115/0600;0.05
20110116/0600;0.13
20110117/0600;0.0
20110118/0600;0.0
20110119/0600;0.0
20110120/0600;0.0
20110121/0600;0.0
20110122/0600;0.0
20110123/0600;0.0
20110124/0600;0.0
20110125/0600;0.01
20110126/0600;0.0
20110127/0600;0.0
20110128/0600;0.0
20110129/0600;0.0
20110130/0600;0.0
20110131/0600;0.0
20110201/0600;0.0
20110202/0600;0.0
20110203/0600;0.03
20110204/0600;0.05
20110205/0600;0.01
20110206/0600;0.0
20110207/0600;0.0
20110208/0600;0.07
20110209/0600;0.0
20110210/0600;0.02
20110211/0600;0.14
20110212/0600;0.02
20110213/0600;0.0
20110214/0600;0.01
20110215/0600;0.01
20110216/0600;0.02
20110217/0600;0.05
20110218/0600;0.03
20110219/0600;0.01
20110220/0600;0.0
20110221/0600;0.0
20110222/0600;0.01
20110223/0600;0.01
20110224/0600;0.01
20110225/0600;0.03
20110226/0600;0.02
20110227/0600;0.07
20110228/0600;0.0
20110301/0600;0.0
20110302/0600;0.0
20110303/0600;0.0
20110304/0600;0.0
20110305/0600;0.0
20110306/0600;0.0
20110307/0600;0.0
20110308/0600;0.0
20110309/0600;0.02
20110310/0600;0.05
20110311/0600;0.03
20110312/0600;0.0
20110313/0600;0.01
20110314/0600;0.02
20110315/0600;0.0
20110316/0600;0.0
20110317/0600;0.0
20110318/0600;0.01
20110319/0600;0.02
20110320/0600;0.0
20110321/0600;0.0
20110322/0600;0.0
20110323/0600;0.0
20110324/0600;0.0
20110325/0600;0.01
20110326/0600;0.0
20110327/0600;0.0
20110328/0600;0.0
20110329/0600;0.01
20110330/0600;0.01
20110331/0600;0.0
20110401/0600;0.08
20110402/0600;0.0
20110403/0600;0.0
20110404/0600;0.0
20110405/0600;0.0
20110406/0600;0.0
20110407/0600;0.0
20110408/0600;0.0
20110409/0600;0.0
20110410/0600;0.0
20110411/0600;0.0
20110412/0600;0.0
20110413/0600;0.0
20110414/0600;0.0
20110415/0600;0.0
20110416/0600;0.0
20110417/0600;0.0
20110418/0600;0.0
20110419/0600;0.0
20110420/0600;0.0
20110421/0600;0.0
20110422/0600;0.0
20110423/0600;0.0
20110424/0600;0.0
20110425/0600;0.0
20110426/0600;0.0
20110427/0600;0.0
20110428/0600;0.0
20110429/0600;0.0
20110430/0600;0.0
20110501/0600;0.0
20110502/0600;0.0
20110503/0600;0.0
20110504/0600;0.0
20110505/0600;0.0
20110506/0600;0.0
20110507/0600;0.0
20110508/0600;0.0
20110509/0600;0.0
20110510/0600;0.0
20110511/0600;0.0
20110512/0600;0.0
20110513/0600;0.0
20110514/0600;0.0
20110515/0600;0.0
20110516/0600;0.0
20110517/0600;0.0
20110518/0600;0.0
20110519/0600;0.0
20110520/0600;0.0
20110521/0600;0.0
20110522/0600;0.0
20110523/0600;0.0
20110524/0600;0.0
20110525/0600;0.0
20110526/0600;0.0
20110527/0600;0.0
20110528/0600;0.0
20110529/0600;0.0
20110530/0600;0.0
20110531/0600;0.0
20110601/0600;0.0
20110602/0600;0.0
20110603/0600;0.0
20110604/0600;0.0
20110605/0600;0.0
20110606/0600;0.0
20110607/0600;0.0
20110608/0600;0.0
20110609/0600;0.0
20110610/0600;0.0
20110611/0600;0.0
20110612/0600;0.0
20110613/0600;0.0
20110614/0600;0.0
20110615/0600;0.0
20110616/0600;0.0
20110617/0600;0.0
20110618/0600;0.0
20110619/0600;0.0
20110620/0600;0.0
20110621/0600;0.0
20110622/0600;0.0
20110623/0600;0.0
20110624/0600;0.0
20110625/0600;0.0
20110626/0600;0.0
20110627/0600;0.0
20110628/0600;0.0
20110629/0600;0.0
20110630/0600;0.0
20110701/0600;0.0
20110702/0600;0.0
20110703/0600;0.0
20110704/0600;0.0
20110705/0600;0.0
20110706/0600;0.0
20110707/0600;0.0
20110708/0600;0.0
20110709/0600;0.0
20110710/0600;0.0
20110711/0600;0.0
20110712/0600;0.0
20110713/0600;0.0
20110714/0600;0.0
20110715/0600;0.0
20110716/0600;0.0
20110717/0600;0.0
20110718/0600;0.0
20110719/0600;0.0
20110720/0600;0.0
20110721/0600;0.0
20110722/0600;0.0
20110723/0600;0.0
20110724/0600;0.0
20110725/0600;0.0
20110726/0600;0.0
20110727/0600;0.0
20110728/0600;0.0
20110729/0600;0.0
20110730/0600;0.0
20110731/0600;0.0
20110801/0600;0.0
20110802/0600;0.0
20110803/0600;0.0
20110804/0600;0.0
20110805/0600;0.0
20110806/0600;0.0
20110807/0600;0.0
20110808/0600;0.0
20110809/0600;0.0
20110810/0600;0.0
20110811/0600;0.0
20110812/0600;0.0
20110813/0600;0.0
20110814/0600;0.0
20110815/0600;0.0
20110816/0600;0.0
20110817/0600;0.0
20110818/0600;0.0
20110819/0600;0.0
20110820/0600;0.0
20110821/0600;0.0
20110822/0600;0.0
20110823/0600;0.0
20110824/0600;0.0
20110825/0600;0.0
20110826/0600;0.0
20110827/0600;0.0
20110828/0600;0.0
20110829/0600;0.0
20110830/0600;0.0
20110831/0600;0.0
20110901/0600;0.0
20110902/0600;0.0
20110903/0600;0.0
20110904/0600;0.0
20110905/0600;0.0
20110906/0600;0.0
20110907/0600;0.0
20110908/0600;0.0
20110909/0600;0.0
20110910/0600;0.0
20110911/0600;0.0
20110912/0600;0.0
20110913/0600;0.0
20110914/0600;0.0
20110915/0600;0.0
20110916/0600;0.0
20110917/0600;0.0
20110918/0600;0.0
20110919/0600;0.0
20110920/0600;0.0
20110921/0600;0.0
20110922/0600;0.0
20110923/0600;0.0
20110924/0600;0.0
20110925/0600;0.0
20110926/0600;0.0
20110927/0600;0.0
20110928/0600;0.0
20110929/0600;0.0
20110930/0600;0.0
20111001/0600;0.0
20111002/0600;0.0
20111003/0600;0.0
20111004/0600;0.0
20111005/0600;0.0
20111006/0600;0.0
20111007/0600;0.0
20111008/0600;0.0
20111009/0600;0.0
20111010/0600;0.0
20111011/0600;0.0
20111012/0600;0.0
20111013/0600;0.0
20111014/0600;0.0
20111015/0600;0.0
20111016/0600;0.0
20111017/0600;0.0
20111018/0600;0.0
20111019/0600;0.0
20111020/0600;0.0
20111021/0600;0.0
20111022/0600;0.0
20111023/0600;0.0
20111024/0600;0.0
20111025/0600;0.0
20111026/0600;0.0
20111027/0600;0.0
20111028/0600;0.0
20111029/0600;0.0
20111030/0600;0.0
20111031/0600;0.0
20111101/0600;0.0
20111102/0600;0.0
20111103/0600;0.0
20111104/0600;0.0
20111105/0600;0.0
20111106/0600;0.0
20111107/0600;0.0
20111108/0600;0.0
20111109/0600;0.0
20111110/0600;0.0
20111111/0600;0.0
20111112/0600;0.0
20111113/0600;0.0
20111114/0600;0.0
20111115/0600;0.0
20111116/0600;0.01
20111117/0600;0.01
20111118/0600;0.0
20111119/0600;0.01
20111120/0600;0.0
20111121/0600;0.0
20111122/0600;0.0
